ref:US-TX:thc,ref:hmdb,name,OsmNodeID,website,memorial:website,isTHC,isHMDB,isMissing,isPending,isOSM,isPrivate,addr:full,addr:city,addr:county,UTM Zone,UTM Easting,UTM Northing,thc:Latitude,thc:Longitude,hmdb:Latitude,hmdb:Longitude,Recorded Texas Historic Landmark,thc:designation,Marker Notes,wikimedia_commons,subject:wikimedia_commons,subject:wikipedia,wikidata,subject:wikidata,Marker Text,inscription_size,DATA_NOTE,geometry
13148,159129,Perry Cemetery,,https://atlas.thc.texas.gov/Details/5201013148,https://www.hmdb.org/m.asp?m=159129,True,True,False,False,True,False,10477 Grant Road,Houston,Harris,15.0,251406.0,3317730.0,32.960178,-96.89613,29.96713,-95.57643,False,Historical Marker,"Cypress, 10477 Grant Road",,,,,,"Perry Cemetery The first marked burial at the Perry Cemetery is that of Charles B. Grant (d. 1878), son of physician James W. Grant who once owned land in the southern part of the T.K. Wheeler Survey. Dr. Grant and his wife, Mary, are also buried here. Thomas and Drucilla (Dowdell) Perry were early landowners here, and it is from them that the cemetery takes its name. When they sold the northern half of the Habermacher Survey in 1886 to Christian and Caroline Rumpel (also Rumbel), they stipulated that the existing graveyard be preserved, along with one and a half acres. After Caroline's death and burial here in 1903, Christian sold the property, adding an additional acre to the cemetery, and left Texas. The cemetery has been in use by the community's residents since the late 1870s. Family names include Anderson, Grant, Franklin, Hargrave, Mccracken, Park, Perry, West and Williams. Descendants continue to be buried here, among the many veterans, community leaders and families. Cemetery features include family plots as well as a strangers' rest, where those not associated with the larger community or with families interred here could be buried. Historic Texas Cemetery - 2002",1191,,POINT (-96.89613 32.960178)
13464,,Perry Cemetery,,https://atlas.thc.texas.gov/Details/5507013464,,True,False,False,False,False,False,1805 N. Perry Rd,Carrollton,Dallas,14.0,696557.0,3649226.0,32.960178,-96.89613,,,False,Historical Marker,1805 N Perry Rd,,,,,,Perry Cemetery Established 1897 Historic Texas Cemetery - 2005,62,,POINT (-96.89613 32.960178)
7751,92263,Pine Springs Baptist Church,,https://atlas.thc.texas.gov/Details/5423007751,https://www.hmdb.org/m.asp?m=92263,True,True,False,False,True,False,2155 CR 334,Tyler,Smith,15.0,286636.0,3588237.0,32.410807,-95.268809,32.41035,-95.26915,False,Historical Marker,"Pine Springs Rd. at Donaldson Lane, about 2 mi. north of Tyler via US 271",,,,,,"In 1881, E. S. Cook and Perry Ray, trustees for the Pine Springs School community, purchased nearby land for the construction of a schoolhouse. Soon after, the Pine Springs Baptist Church of Christ was organized under the direction of the Rev. Marcus Morton Wadsworth (1841-1908), who served as the first pastor. Monthly worship services were conducted in the schoolhouse until a separate sanctuary was built at this site, north of the school, in the early 1890s. About the same time, the congregational name was changed to the Pine Springs Baptist Church. The fellowship experienced steady growth during the pastorate of the Rev. Tully Choice, 1894-1897. The development of the area fruit growing and canning industry brought new members, and a Sunday School and bimonthly services were established. Regular weekly services began about 1935. For over 100 years the Pine Springs Baptist Church has been active in the growth and development of the surrounding area. Members here have included early settlers, soldiers stationed at nearby Camp Fannin during World War II, several pioneers in the development of the area rose industry, and many prominent community leaders.",1170,,POINT (-95.268809 32.410807)
17350,161085,Pinkston Cemetery,,https://atlas.thc.texas.gov/Details/5507017350,https://www.hmdb.org/m.asp?m=161085,True,True,False,False,True,False,,Gladewater,Smith,15.0,308239.0,3596170.0,32.486253,-95.040837,32.48623,-95.0409,False,Historical Marker,"north side of US 271, between CR 3104 and CR 3107",,,,,,Established c. 1877 Historic Texas Cemetery - 2010,50,,POINT (-95.040837 32.486253)
6819,149754,Pioneer Cemetery,,https://atlas.thc.texas.gov/Details/5113006819,https://www.hmdb.org/m.asp?m=149754,True,True,False,False,True,False,1251 W Miller Road,Garland,Dallas,14.0,720090.0,3642047.0,32.894505,-96.647045,32.89454,-96.64705,False,Historical Marker,"West Miller Road, east of Saturn Road",,,,,,"The final resting place for many Dallas County pioneers, this cemetery began in the churchyard of Duck Creek Methodist Church, a congregation organized in the 1850s. The graveyard includes sections established by the Duck Creek Masonic Lodge (1883) and the Knights of Pythias Lodge (1900). The oldest marked burials date from the 1870s, although earlier death dates appear on graves relocated here from another cemetery. Interred here are local, state, and national elected officials, victims of a 1927 tornado, and veterans of conflicts from the War of 1812 to Vietnam.",570,,POINT (-96.647045 32.894505)
6820,137120,Pioneers of Mustang Branch,,https://atlas.thc.texas.gov/Details/5113006820,https://www.hmdb.org/m.asp?m=137120,True,True,False,False,True,False,,Farmers Branch,Dallas,14.0,699348.0,3645034.0,32.925406,-96.86801,32.92416,-96.86732,False,Historical Marker,"Belfield Dr. and Valley View Ln., in median",,,,,,"During the early days of settlement in the northwestern part of Dallas County, the creek that runs nearby was known as Mustang Branch. Most likely named for the mustang horses that frequented the area or for the mustang grapes that grew here. The stream provided a focal point around which some members of the Peters Colony chose to settle. In 1841 Thomas Keenan built a cabin on the creek, and within a few years a number of settlers had come to the area, attracted by its fertile soil and available water supply. Their community came to be known as Farmers Branch. A blacksmith shop and gristmill were begun in 1845 by the Rev. William Bowles, a Baptist minister. The same year I. B. Webb, another early settler, donated land for a church and school. Webb also served as first postmaster when the Farmers Branch post office was established in 1848. By the end of the decade cotton and wheat had become very productive crops on area farms. The name for this stream later became commonly known as Farmers Branch. The pioneers who first settled near the tributary left a rich heritage. Today the city of Farmers Branch is a major Dallas County commercial center.",1161,,POINT (-96.86801 32.925406)
13059,179806,Pleasant Green Baptist Church,,https://atlas.thc.texas.gov/Details/5183013059,https://www.hmdb.org/m.asp?m=179806,True,True,False,False,True,False,9270 FM 349,Longview,Gregg,15.0,336265.0,3586182.0,32.400674,-94.740964,32.40059,-94.74096,False,Historical Marker,9270 FM 349,,,,,,"Following the Civil War, emancipated slaves established the Freedmen's community of Pleasant Green. On December 20, 1871, pastors Henry Moses and Charles Anderson led local residents in organizing a Baptist congregation. The Rev. Henry Mass served as the church's first pastor. Originally meeting on a small farm, the congregation moved to this site in 1884, constructing a frame sanctuary. Simon and Mealy Claiborn deeded the property to the church. In 1909, the congregation built a larger house of worship to which it made additions throughout the 20th century. Today, the church remains a central part of the historic African American community, fostering education and spirituality. (2004)",694,,POINT (-94.740964 32.400674)
10206,,Pleasant Hill Baptist Church,,https://atlas.thc.texas.gov/Details/5203010206,,True,False,False,False,False,False,,Hallsville,Harrison,15.0,354376.0,3590125.0,32.438745,-94.549065,,,False,Historical Marker,"3.8 mi. S of Hallsville on FM 450, then 1 mi. E on Pleasant Road",,,,,,"Within a few months of the 1865 notification of the Emancipation Proclamation, former slave families began to settle in the area later known as the Pleasant Hill community. Led by Brother Ned Jacobs, several community members held prayer meetings in private homes. In 1871 the Pleasant Hill baptist Church was established under a brush arbor with the Rev. George Pritchett as pastor. In the absence of other public gathering places, the church became a focal point for community pursuits such as reading and writing lessons and economic and political meetings, as well as the church's own gatherings. (1997)",607,,POINT (-94.549065 32.438745)
6822,158736,Pleasant Mound Cemetery,,https://atlas.thc.texas.gov/Details/5113006822,https://www.hmdb.org/m.asp?m=158736,True,True,False,False,True,False,3151 S Buckner Boulevard,Dallas,Dallas,14.0,717054.0,3627660.0,32.765438,-96.682851,32.76487,-96.68293,False,Historical Marker,,,,,,,"At the intersection of two well-traveled pioneer roads, now Buckner Blvd. and Scyene Rd., this cemetery serves as a reflection of the heritage of this area. Burials took place on the property as early as 1869, but the first marked grave, that of William L. Knox, dates to 1881. In that year, Newton and Catherine (Beeman) Hustead formally donated the land to the Pleasant Mound Methodist church for use as a cemetery. Over the years, additional acreage was added to the cemetery, which has been maintained by the Pleasant Mound Cemetery Association since 1906.",560,,POINT (-96.682851 32.765438)
6837,158831,Pleasant Mound Public Cemetery,,https://atlas.thc.texas.gov/Details/5113006837,https://www.hmdb.org/m.asp?m=158831,True,True,False,False,True,False,3003 S Buckner Boulevard,Dallas,Dallas,14.0,717049.0,3627515.0,32.764132,-96.682939,32.76327,-96.68289,False,Historical Marker,Buckner Blvd. and Sceyne Rd.,,,,,,"In 1640-acre survey of James Jackson Beeman (1816-88), uncle by marriage of John Neely Bryan, first settler in Dallas. Beeman came here from Illinois in 1840, helped cut first road in Trinity bottoms; name Turtle Creek, 1841; and plat city of Dallas, 1842. On March 8, 1848, he buried his wife Sarah Crawford Beeman on northeast corner of his land, and later allowed neighbors to bury their dead here. Cemetery's first (1887) trustees were J. W. Miller, James Pruitt, and J. H. Shannon. Pioneers buried here set the course for greatness of Dallas. Marker Donated By: Mildred Boone (Mrs. Joel) Haden, great- granddaughter of Sarah Crawford Beeman, first person buried in this cemetery, and by the Ada Bruton Garden Club of Dallas.",729,,POINT (-96.682939 32.764132)
18259,,Preachers Hill,,https://atlas.thc.texas.gov/Details/5507018259,,True,False,False,False,False,False,N. Fredonia St.,Longview,Gregg,15.0,336760.0,3597605.0,32.503748,-94.737679,,,False,Historical Marker,southeast corner of N. Fredonia and Conway streets,,,,,,"Known to its residents as Preachers Hill and named when Bethel Temple Church was founded in 1920, this African American neighborhood was established near Longview's original townsite in the 1880s. Ella Jacob Cotton Loyd (1870-1957) came to Texas with planters William Cunyus and the Prothro family and settled in Longview. Family legend states that Ella built the home at 219 Clark Street in 1889 and became the matriarch of the neighborhood of around thirty families. Open fields were used for farming and a nearby creek provided fresh water. A commercial and social center emerged along with strong religious associations. Many local pastors, male and female, lived in the area. (2015)",687,,POINT (-94.737679 32.503748)
11434,255884,Pruitt Baptist Church and Pruitt Community,,https://atlas.thc.texas.gov/Details/5467011434,https://www.hmdb.org/m.asp?m=255884,True,True,False,False,True,False,9908 TX-110,Pruitt,Van Zandt,15.0,251996.0,3606396.0,32.56728,-95.641621,32.56774,-95.64238,False,Historical Marker,SH 110 and CR 1507 in Pruitt (about 3 mi. N of Van on SH 110),,,,,,"Named for Adelia Pruitt, the first postmistress, the town of Pruitt began in the 1880s. It included a cotton gin, blacksmith shop, general store, barber shop, Woodmen of the World lodge, drug store, school, Methodist church, and congregational church. The Pruitt Baptist Church was organized in 1896 by Malinda Ashworth and E. R. Crocker. In 1912 a church building was erected for the Baptist congregation one mile west of this site. The sanctuary was moved in 1947 and replaced with a new structure in 1962. Many additions have been made to the building. The church continues to serve the area. (1996)",602,,POINT (-95.641621 32.56728)
12618,148089,Public Education in Garland,,https://atlas.thc.texas.gov/Details/5113012618,https://www.hmdb.org/m.asp?m=148089,True,True,False,False,True,False,221 South 9th Street,Garland,Dallas,14.0,720562.0,3643885.0,32.910975,-96.641564,32.91104,-96.64163,False,Historical Marker,9th St. at Avenue B,,,,,,"With origins in the rural Duck Creek School, the first school in Garland opened soon after the community's establishment in 1887. Students and teachers met in temporary space until the first permanent building was erected three years later. Garland College, as the school was known, was a subscription school, charging tuition for its educational services. In 1901, Garland voters elected to incorporate as an independent school district, which gave them authority to levy taxes for school improvements. The first classes began in September 1901 in the Garland College building with an enrollment of 130 students. Interscholastic football was introduced in 1906, and the first parent- teacher association formed in 1922. Facilities were remodeled and expanded over the years as needed to accommodate a growing population. Garland ISD opened its first school for African- American children in 1922-23. Carver School served students in grades one through eight; high school students had to travel to Dallas to complete their education. Integration of the schools began in 1964 and was completed by 1970. As the Garland area became more urban, the neighboring rural schools consolidated with the Garland school district. In its first 100 years, public education in Garland grew from a six-room building with enrollment of 130 pupils in 1901 to more than 60 campuses with an enrollment of approximately 51,000 students. (2001)",1422,,POINT (-96.641564 32.910975)
