OsmNodeID,thc:Latitude,thc:Longitude,abandoned:historic,abandoned:memorial,access,addr:city,addr:country,addr:county,addr:full,addr:state,alt_name,check_date,colour,contact:facebook,date,description,designation,direction,ele,flickr,gnis:feature_id,heritage,heritage:operator,historic,image,image:creator,inscription,inscription:url,mapillary,material,memorial,memorial:website,name,name:en,name:es,name:etymology:wikidata,name:pt,name:sr,name:ur,name:zh,note,official_name,openplaques:id,operator,operator:es,operator:wikidata,panoramax,ref:US-TX:thc,ref:hmdb,short_name,source:url,source:website,source_ref,start_date,subject:wikidata,subject:wikimedia_commons,subject:wikipedia,support,thc:designation,thc:inscription_date,website,wikidata,wikimedia_commons,wikipedia,year
12403612687,33.18875,-95.22067,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=119668.0,Rutherford Drugstore,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9851,119668,,,https://atlas.thc.texas.gov/Details/5159009851,,1974,,,,pole,Historical Marker,,,,,,
12403612688,33.18443,-95.23387,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=119672.0,Franklin County,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9843,119672,,,https://atlas.thc.texas.gov/Details/5159009843,,1936,,,,pole,Historical Marker,,,,,,
12403612689,33.083,-95.15133,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=160938.0,Rockhill Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9850,160938,,,https://atlas.thc.texas.gov/Details/5159009850,,1977,,,,pole,Historical Marker,,,,,,
12403612690,33.15938,-95.12728,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=186654.0,Gray Rock Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9844,186654,,,https://atlas.thc.texas.gov/Details/5159009844,,1975,,,,pole,Historical Marker,,,,,,
12403612691,33.18945,-95.22139,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=232761.0,Franklin County Courthouse,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9842,232761,,,https://atlas.thc.texas.gov/Details/5159009842,,1986,,,,pole,Historical Marker,,,,,,
12403612692,33.18883,-95.21886,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=232763.0,The Wright-Vaughan House,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9852,232763,,,https://atlas.thc.texas.gov/Details/5159009852,,1974,,,,pole,Historical Marker,,,,,,
12403612693,33.1844,-95.22168,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=232765.0,First United Methodist Church of Mount Vernon,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9841,232765,,,https://atlas.thc.texas.gov/Details/5159009841,,1975,,,,pole,Historical Marker,,,,,,
12403612694,33.18598,-95.22144,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=232766.0,First Baptist Church of Mount Vernon,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9840,232766,,,https://atlas.thc.texas.gov/Details/5159009840,,1984,,,,pole,Historical Marker,,,,,,
12403612695,33.13975,-95.23097,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=234987.0,Providence Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,18790,234987,,,https://atlas.thc.texas.gov/Details/5507018790,,2017,,,,pole,Historical Marker,,,,,,
12403612696,33.04993,-95.27798,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=257984.0,Cypress Church and Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9837,257984,,,https://atlas.thc.texas.gov/Details/5159009837,,1979,,,,pole,Historical Marker,,,,,,
12403614301,31.78098,-96.47369,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=158951.0,Mrs. Lucy Haggard Longbotham,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9889,158951,,,https://atlas.thc.texas.gov/Details/5161009889,,1972,,,,pole,Historical Marker,,,,,,
12403614302,31.86943,-96.35186,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=167945.0,Cade Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9865,167945,,,https://atlas.thc.texas.gov/Details/5161009865,,1981,,,,pole,Historical Marker,,,,,,
12403614303,31.78422,-96.34195,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=167950.0,Woodland College for Boys,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9913,167950,,,https://atlas.thc.texas.gov/Details/5161009913,,1936,,,,pole,Historical Marker,,,,,,
12403614304,31.78413,-96.34223,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=167952.0,Woodland Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9912,167952,,,https://atlas.thc.texas.gov/Details/5161009912,,1975,,,,pole,Historical Marker,,,,,,
12403614305,31.77569,-96.34257,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=167980.0,Shiloh Primitive Baptist Church and School,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9903,167980,,,https://atlas.thc.texas.gov/Details/5161009903,,1993,,,,pole,Historical Marker,,,,,,
12403614306,31.77089,-96.32273,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=167981.0,Sessions Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9902,167981,,,https://atlas.thc.texas.gov/Details/5161009902,,1993,,,,pole,Historical Marker,,,,,,
12403614307,31.67962,-96.35205,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=167982.0,Cotton Gin Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,11886,167982,,,https://atlas.thc.texas.gov/Details/5161011886,,1999,,,,pole,Historical Marker,,,,,,
12403614308,31.67625,-96.3768,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=167984.0,Oak Island Presbyterian Church and Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9898,167984,,,https://atlas.thc.texas.gov/Details/5161009898,,1972,,,,pole,Historical Marker,,,,,,
12403614309,31.73231,-96.33188,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=171480.0,Shanks Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9904,171480,,,https://atlas.thc.texas.gov/Details/5161009904,,2007,,,,pole,Historical Marker,,,,,,
12403614310,31.62887,-96.28076,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=171481.0,First Baptist Church of Teague,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9874,171481,,,https://atlas.thc.texas.gov/Details/5161009874,,1988,,,,pole,Historical Marker,,,,,,
12403614311,31.6265,-96.27798,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=171482.0,John F. Wallace House,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9910,171482,,,https://atlas.thc.texas.gov/Details/5161009910,,1987,,,,pole,Historical Marker,,,,,,
12403614312,31.62591,-96.28534,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=171483.0,Town of Teague,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9906,171483,,,https://atlas.thc.texas.gov/Details/5161009906,,1969,,,,pole,Historical Marker,,,,,,
12403614313,31.6259,-96.28531,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=171484.0,"Old Division Point Office for the ""Boll Weevil"" Railway",,,,,,,,,,,Texas Historical Commission,,Q2397965,,9856,171484,,,https://atlas.thc.texas.gov/Details/5161009856,,1968,,,,pole,Historical Marker,,,,,,
12403614314,31.62264,-96.27733,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=171485.0,The Dr. Emmet Headlee House,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9884,171485,,,https://atlas.thc.texas.gov/Details/5161009884,,1965,,,,pole,Historical Marker,,,,,,
12403614315,31.62198,-96.29765,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=171486.0,Llewellyn Notley,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9897,171486,,,https://atlas.thc.texas.gov/Details/5161009897,,1971,,,,pole,Historical Marker,,,,,,
12403614316,31.621,-96.29762,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=171504.0,"William Rufus Boyd, Jr.",,,,,,,,,,,Texas Historical Commission,,Q2397965,,9859,171504,,,https://atlas.thc.texas.gov/Details/5161009859,,1968,,,,pole,Historical Marker,,,,,,
12403614317,31.57182,-96.26527,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=171526.0,Salem Predestinarian Baptist Church and Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9901,171526,,,https://atlas.thc.texas.gov/Details/5161009901,,1967,,,,pole,Historical Marker,,,,,,
12403614318,31.5725,-96.2652,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=171529.0,Captain Richard B. Haley,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9881,171529,,,https://atlas.thc.texas.gov/Details/5161009881,,1971,,,,pole,Historical Marker,,,,,,
12403614319,31.52564,-96.26778,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=171530.0,Union Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9907,171530,,,https://atlas.thc.texas.gov/Details/5161009907,,1968,,,,pole,Historical Marker,,,,,,
12403614320,31.47749,-96.2227,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=171544.0,Site of Worthy Store,,,,,,,,,,,Texas Historical Commission,,Q2397965,,14047,171544,,,https://atlas.thc.texas.gov/Details/5507014047,,2007,,,,pole,Historical Marker,,,,,,
12403614321,31.68067,-96.35993,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=201826.0,Ghost Town of Cotton Gin,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9870,201826,,,https://atlas.thc.texas.gov/Details/5161009870,,1967,,,,pole,Historical Marker,,,,,,
12403614322,31.76612,-96.13849,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=247223.0,Ward Prairie Baptist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9911,247223,,,https://atlas.thc.texas.gov/Details/5161009911,,1986,,,,pole,Historical Marker,,,,,,
12403614820,30.17883,-98.75655,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=4654.0,Luckenbach,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10074,4654,,,https://atlas.thc.texas.gov/Details/5171010074,,1986,,,,pole,Historical Marker,,,,,,
12403614821,30.27237,-98.86573,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=33045.0,Walch Home,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10127,33045,,,https://atlas.thc.texas.gov/Details/5171010127,,1978,,,,pole,Historical Marker,,,,,,
12403614822,30.27564,-98.8727,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=35862.0,Market Square (Mark Platz),,,,,,,,,,,Texas Historical Commission,,Q2397965,,10079,35862,,,https://atlas.thc.texas.gov/Details/5171010079,,1990,,,,pole,Historical Marker,,,,,,
12403614823,30.27686,-98.87193,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=35863.0,Bethany Lutheran Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10011,35863,,,https://atlas.thc.texas.gov/Details/5171010011,,1990,,,,pole,Historical Marker,,,,,,
12403614824,30.27622,-98.87268,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=35864.0,Vereins Kirche,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10123,35864,,,https://atlas.thc.texas.gov/Details/5171010123,,1967,,,,pole,Historical Marker,,,,,,
12403614825,30.27171,-98.86732,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=42425.0,Nimitz Hotel,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10089,42425,,,https://atlas.thc.texas.gov/Details/5171010089,,1989,,,,pole,Historical Marker,,,,,,
12403614826,30.29921,-99.24772,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=59741.0,Site of the McDonald Massacre,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10077,59741,,,https://atlas.thc.texas.gov/Details/5171010077,,1977,,,,pole,Historical Marker,,,,,,
12403614827,30.27351,-98.86982,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=61849.0,Domino Parlor,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10029,61849,,,https://atlas.thc.texas.gov/Details/5171010029,,1980,,,,pole,Historical Marker,,,,,,
12403614828,30.29418,-98.86777,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=71921.0,Cross Mountain,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10025,71921,,,https://atlas.thc.texas.gov/Details/5171010025,,1976,,,,pole,Historical Marker,,,,,,
12403614829,30.14809,-98.81818,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=71924.0,The Grapetown School,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10048,71924,,,https://atlas.thc.texas.gov/Details/5171010048,,1984,,,,pole,Historical Marker,,,,,,
12403614830,30.27358,-98.87044,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=88109.0,The Schandua Building,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10109,88109,,,https://atlas.thc.texas.gov/Details/5171010109,,1979,,,,pole,Historical Marker,,,,,,
12403614831,30.27541,-98.87044,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=88111.0,Pioneer Schandua House,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10110,88111,,,https://atlas.thc.texas.gov/Details/5171010110,,1980,,,,pole,Historical Marker,,,,,,
12403614832,30.2357,-98.83381,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=88112.0,The Easter Fires,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10033,88112,,,https://atlas.thc.texas.gov/Details/5171010033,,1968,,,,pole,Historical Marker,,,,,,
12403614833,30.23682,-98.61042,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=90810.0,Trinity Lutheran Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10122,90810,,,https://atlas.thc.texas.gov/Details/5171010122,,1989,,,,pole,Historical Marker,,,,,,
12403614834,30.23704,-98.60975,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=90811.0,Site of The Andreas Lindig Lime Kiln,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10071,90811,,,https://atlas.thc.texas.gov/Details/5171010071,,1970,,,,pole,Historical Marker,,,,,,
12403614835,30.23346,-98.66001,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=90989.0,Stonewall Community Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,12866,90989,,,https://atlas.thc.texas.gov/Details/5171012866,,2002,,,,pole,Historical Marker,,,,,,
12403614836,30.23757,-98.66257,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=90990.0,Major Israel M. Nunez,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10091,90990,,,https://atlas.thc.texas.gov/Details/5171010091,,1971,,,,pole,Historical Marker,,,,,,
12403614837,30.23757,-98.6626,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=90992.0,Lyndon Baines Johnson,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10063,90992,,,https://atlas.thc.texas.gov/Details/5171010063,,1971,,,,pole,Historical Marker,,,,,,
12403614838,30.43961,-98.8323,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91630.0,St. John's Lutheran Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10106,91630,,,https://atlas.thc.texas.gov/Details/5171010106,,1994,,,,pole,Historical Marker,,,,,,
12403614839,30.43989,-98.83172,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91631.0,Crabapple School,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10022,91631,,,https://atlas.thc.texas.gov/Details/5171010022,,1994,,,,pole,Historical Marker,,,,,,
12403614840,30.46212,-98.94832,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91632.0,Cherry Spring Schoolhouse,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10017,91632,,,https://atlas.thc.texas.gov/Details/5171010017,,1988,,,,pole,Historical Marker,,,,,,
12403614841,30.48238,-98.98419,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91642.0,Christ Evangelical Lutheran Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10018,91642,,,https://atlas.thc.texas.gov/Details/5171010018,,1988,,,,pole,Historical Marker,,,,,,
12403614842,30.48221,-98.98491,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91644.0,Diedrich Rode Complex,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10104,91644,,,https://atlas.thc.texas.gov/Details/5171010104,,1982,,,,pole,Historical Marker,,,,,,
12403614843,30.48239,-98.98032,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91645.0,Old Cherry Spring School (Das Alte Schulhaus),,,,,,,,,,,Texas Historical Commission,,Q2397965,,10016,91645,,,https://atlas.thc.texas.gov/Details/5171010016,,1985,,,,pole,Historical Marker,,,,,,
12403614844,30.48372,-98.99799,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91647.0,The Marschall-Meusebach Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10080,91647,,,https://atlas.thc.texas.gov/Details/5171010080,,1976,,,,pole,Historical Marker,,,,,,
12403614845,30.48271,-99.00815,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91648.0,John O. Meusebach,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10084,91648,,,https://atlas.thc.texas.gov/Details/5171010084,,1965,,,,pole,Historical Marker,,,,,,
12403614846,30.44448,-99.12059,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91743.0,Squaw Creek Primitive Baptist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,12788,91743,,,https://atlas.thc.texas.gov/Details/5171012788,,2001,,,,pole,Historical Marker,,,,,,
12403614847,30.44487,-99.1303,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91744.0,St. Peter Lutheran Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10108,91744,,,https://atlas.thc.texas.gov/Details/5171010108,,1993,,,,pole,Historical Marker,,,,,,
12403614848,30.47676,-99.1242,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91745.0,Lange's Mill,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10068,91745,,,https://atlas.thc.texas.gov/Details/5171010068,,1936,,,,pole,Historical Marker,,,,,,
12403614849,30.27272,-98.86923,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=94092.0,"Birthplace of Fleet Admiral Chester W. Nimitz, USN",,,,,,,,,,,Texas Historical Commission,,Q2397965,,10090,94092,,,https://atlas.thc.texas.gov/Details/5171010090,,1968,,,,pole,Historical Marker,,,,,,
12403614850,30.27538,-98.87355,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=94289.0,Old Gillespie County Courthouse,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10045,94289,,,https://atlas.thc.texas.gov/Details/5171010045,,1967,,,,pole,Historical Marker,,,,,,
12403614851,30.27508,-98.87504,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=94290.0,The Meinhardt-Pfeil Home,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10082,94290,,,https://atlas.thc.texas.gov/Details/5171010082,,1981,,,,pole,Historical Marker,,,,,,
12403614852,30.27458,-98.87441,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=94291.0,County Jail of 1885,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10021,94291,,,https://atlas.thc.texas.gov/Details/5171010021,,1980,,,,pole,Historical Marker,,,,,,
12403614853,30.27339,-98.87274,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=94292.0,Mosel-Jordan-Duecker Haus,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10087,94292,,,https://atlas.thc.texas.gov/Details/5171010087,,1986,,,,pole,Historical Marker,,,,,,
12403614854,30.27303,-98.87236,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=94293.0,Holy Ghost (Heilige Geist) Evangelical Protestant Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10056,94293,,,https://atlas.thc.texas.gov/Details/5171010056,,1981,,,,pole,Historical Marker,,,,,,
12403614855,30.27545,-98.87308,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=94337.0,Gillespie County,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10044,94337,,,https://atlas.thc.texas.gov/Details/5171010044,,1936,,,,pole,Historical Marker,,,,,,
12403614856,30.26934,-98.86389,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=111261.0,Christian Methodist Episcopal Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10019,111261,,,https://atlas.thc.texas.gov/Details/5171010019,,1977,,,,pole,Historical Marker,,,,,,
12403614857,30.27102,-98.86603,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=111262.0,Kloth-Ludwig Home,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10067,111262,,,https://atlas.thc.texas.gov/Details/5171010067,,1980,,,,pole,Historical Marker,,,,,,
12403614858,30.26963,-98.86892,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=111263.0,Mueller-Petmecky House,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10083,111263,,,https://atlas.thc.texas.gov/Details/5171010083,,1983,,,,pole,Historical Marker,,,,,,
12403614859,30.22316,-98.72214,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=117735.0,"Texas Ranger General E. Kirby Smith, C.S.A.",,,,,,,,,,,Texas Historical Commission,,Q2397965,,10116,117735,,,https://atlas.thc.texas.gov/Details/5171010116,,1965,,,,pole,Historical Marker,,,,,,
12403614860,30.30018,-99.24263,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=117791.0,Harper Independent School District,,,,,,,,,,,Texas Historical Commission,,Q2397965,,16502,117791,,,https://atlas.thc.texas.gov/Details/5507016502,,2010,,,,pole,Historical Marker,,,,,,
12403614861,30.22582,-98.81125,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=126960.0,The Pinta Trail,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10096,126960,,,https://atlas.thc.texas.gov/Details/5171010096,,1986,,,,pole,Historical Marker,,,,,,
12403614862,30.24972,-98.84714,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=126961.0,Site of Fort Martin Scott,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10039,126961,,,https://atlas.thc.texas.gov/Details/5171010039,,1936,,,,pole,Historical Marker,,,,,,
